issue_type,code,description,current_value,suggested_fix,severity
unit_rare_or_empty,RCP015,"Suministro y colocación de chapado en paramento vertical, con placas de marés de Porreres, acabado pulido, de 40x40x3 cm, pegadas al paramento soporte con adhesivo cementoso mejorado, C2 TE, con desli","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RCP0151,"Suministro y colocación de chapado en paramento vertical, hasta 3 m de altura, con placas de mármol Crema Marfil Classic, acabado pulido, de 30x30x2 cm, pegadas al paramento soporte con adhesivo cemen","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RCP015c,"Suministro y colocación de chapado en paramento vertical, hasta 3 m de altura, con placas de piedra caliza de Binissalem, acabado pulido, de 40x40x2 cm, pegadas al paramento soporte con adhesivo cemen","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RCP020,"Suministro y colocación de chapado en paramento vertical, hasta 3 m de altura, con plaquetas calibradas y biseladas de mármol Crema Marfil, acabado pulido, de 30x30x2 cm, pegadas al paramento soporte ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RDC010,"Suministro y colocación de revestimiento ligero mediante panel de corcho de 4 mm de espesor, acabado natural, con una densidad de 250 kg/m³, colocado con adhesivo de reacción de poliuretano sobre la s","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RDP010,"Suministro y colocación de revestimiento ligero mediante tiras de papel de vinilo, de 235 g/m², fijadas con cola celulósica soluble en agua, sobre la superficie lisa y regularizada de paramentos verti","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RDP010b,"Suministro y colocación de revestimiento ligero mediante tiras de papel de vinilo tela, de 360 g/m², fijadas con cola celulósica soluble en agua, sobre la superficie lisa y regularizada de paramentos ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REC020,"Suministro y colocación de revestimiento de peldaño recto de escalera mediante forrado con peldaño prefabricado de terrazo, en ""L"", micrograno (menor o igual a 6 mm), color a elegir, con profundidad d","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REG030,"Suministro y colocación de revestimiento de peldaño de escalera, mediante forrado con piezas cerámicas de barro cocido, tipo bocel, de 100x30 cm, recibidas con mortero de cemento, M-10 y cemento cola,","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP020,"Suministro y colocación de revestimiento de peldaño con forma recta, en escalera, mediante el montaje de los siguientes elementos: huella de caliza Binissalem, acabado pulido y tabica de caliza Biniss","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP0201,"Suministro y colocación de revestimiento de peldaño con forma recta, en escalera de 100 cm de anchura, mediante el montaje de los siguientes elementos: huella de mármol Crema Marfil Classic, acabado p","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP020b,"Suministro y colocación de revestimiento de peldaño con forma recta, en escalera, mediante el montaje de los siguientes elementos: huella de mármol Crema Levante, acabado pulido y tabica de mármol Cre","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP021,"Suministro y colocación de zanquín de mármol Crema Marfil Classic de una pieza a montacaballo de 42x18x2 cm, cara y cantos pulidos, recibido con mortero de cemento M-5 y cemento cola, en escalera con ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP021b,"Suministro y colocación de zanquín de caliza Binissalem de una pieza a montacaballo de 42x18x2 cm, cara y cantos pulidos, recibido con mortero de cemento M-5 y cemento cola, en escalera con peldañeado","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP030,"Suministro y colocación de revestimiento de peldaño con forma recta, en escalera, mediante el montaje de los siguientes elementos: huella de caliza Binissalem, acabado pulido y tabica de caliza Biniss","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,REP030b,"Suministro y colocación de revestimiento de peldaño con forma recta, en escalera de 100 cm de ancho, mediante el montaje de los siguientes elementos: huella de mármol Crema Levante, acabado pulido y t","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RFA020,"Aplicación manual de dos manos de pintura a la cal, color a elegir, la primera mano diluida con un 20 a 30% de agua y la siguiente diluida con un 20% de agua o sin diluir, (rendimiento: 0,2 l/m² cada ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RFL010,"Aplicación manual de dos manos de pintura de caucho sintético tipo Pliolite, color a elegir, acabado mate, textura lisa, la primera mano diluida con un 5% de diluyente y la siguiente diluida con un 5%","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RFP010,"Aplicación manual de dos manos de pintura plástica, color a elegir, acabado mate, textura lisa, la primera mano diluida con un 15 a 20% de agua y la siguiente diluida con un 5 a 10% de agua o sin dilu","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RFS010,"Aplicación manual de dos manos de pintura al silicato color blanco, acabado mate, textura lisa, la primera mano diluida con un 15% de diluyente a base de soluciones de silicato potásico y emulsiones a","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RIP030,"Aplicación manual de dos manos de pintura plástica, color a elegir, acabado mate, textura lisa, la primera mano diluida con un 20% de agua y la siguiente sin diluir, (rendimiento: 0,1 l/m² cada mano);","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RIP030a,"Aplicación manual de dos manos de pintura plástica con etiqueta ecológica europea (EEE) color a elegir, acabado mate, textura lisa, la primera mano diluida con un 20% de agua y la siguiente sin diluir","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RIS030,"Aplicación manual de dos manos de pintura al silicato color a definir, acabado mate, textura lisa, la primera mano diluida con un 10% de agua y la siguiente sin diluir, (rendimiento: 0,14 l/m² cada ma","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RIT010,"Aplicación manual de dos manos de pintura al temple, color a elegir, acabado mate, textura gotelé con gota fina, la primera mano diluida con un máximo de 40% de agua y la siguiente sin diluir, (rendim","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RLA010,"Formación de barrera protectora reversible antigraffitis en paramentos exteriores de piedra natural, mediante la aplicación de impregnación incolora antigraffiti a base de resinas acrílicas, aplicada ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RLB010,"Formación de capa de protección anticarbonatación en elementos de hormigón y mortero, mediante dos manos (fondo y acabado) con revestimiento elástico a base de resinas acrílicas en dispersión acuosa, ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RLC010,"Formación de capa de protección contra la oxidación en elementos de acero, con imprimación anticorrosiva, bicomponente, a base de resina epoxi, inhibidores de corrosión y agua, aplicada con brocha, ro","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RLH010,"Aplicación de tratamiento superficial de protección hidrófuga para fachadas de piedra natural, mediante impregnación hidrófuga incolora, a base de copolímeros acrílicos en emulsión acuosa, permeable a","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RMA010,"Formación de capa de lasur sintético, para interiores, incoloro, acabado satinado, sobre superficie de carpintería de madera, mediante aplicación de una mano de fondo protector, insecticida, fungicida","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RMA020,"Formación de capa de lasur al agua, para interiores, incoloro, acabado brillante, sobre superficie de carpintería de madera, mediante aplicación de una mano de fondo acuoso protector, insecticida, fun","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RMB020,"Formación de capa de barniz sintético, para exteriores, incoloro, acabado brillante, sobre superficie de carpintería de madera, mediante aplicación de una mano de fondo protector, insecticida, fungici","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RME020,"Formación de capa de esmalte sintético, color blanco, acabado brillante, sobre superficie de carpintería interior de madera, mediante aplicación de una mano de fondo con imprimación selladora, a base ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RME030,"Formación de capa de esmalte al agua, color blanco, acabado brillante, sobre superficie de carpintería interior de madera, mediante aplicación de una mano de fondo con imprimación selladora, a base de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RME030b,"Formación de capa de esmalte al agua, color blanco, acabado brillante, sobre superficie de carpintería exterior de madera, mediante aplicación de una mano de fondo con imprimación selladora, a base de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RME040,"Formación de capa de esmalte de dos componentes, color a elegir, acabado brillante, sobre superficie de carpintería exterior de madera, mediante aplicación de dos manos de acabado con esmalte de poliu","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RML010b,"Preparación y pintado de superficie de madera con laca nitrocelulósica de aspecto brillante, mediante la realización de las siguientes operaciones: sellado de nudos; lijado fino de la zona sellada pas","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RML010c,"Preparación y pintado de superficie de madera con laca nitrocelulósica de aspecto mate a pulimentar, mediante la realización de las siguientes operaciones: sellado de nudos; lijado fino de la zona sel","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RNE010,"Formación de capa de esmalte sintético, color a elegir, acabado brillante, sobre superficie de acero, mediante aplicación de dos manos de imprimación anticorrosiva, como fijador de superficie y protec","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RNE030,"Formación de capa de esmalte de dos componentes, color a elegir, acabado brillante, sobre superficie de acero, mediante aplicación de dos manos de imprimación selladora de dos componentes, a base de r","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RNS010,"Formación de capa de esmalte sintético, color a elegir, acabado forja mate, sobre superficie de hierro o acero, mediante aplicación de dos manos de imprimación anticorrosiva, como fijador de superfici","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RNS020b,"Formación de capa de esmalte sintético, color a elegir, acabado martelé, sobre superficie de hierro o acero, mediante aplicación de dos manos de imprimación anticorrosiva, como fijador de superficie y","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RNS020c,"Formación de capa de esmalte sintético, color a elegir, acabado martelé, sobre superficie galvanizada o de metales no férreos, mediante aplicación de una mano de imprimación de secado rápido, con prop","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE005,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSII W0, a buena vista, de 15 mm de espesor, aplicado sobre un paramento vertical hasta 3 m de altura, acabado superficial rugoso, pa","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE005b,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSII W0, maestreado, de 15 mm de espesor, aplicado sobre un paramento vertical hasta 3 m de altura, acabado superficial rugoso, para ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE005c,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSII W0, a buena vista, de 15 mm de espesor, aplicado sobre un paramento horizontal hasta 3 m de altura, acabado superficial rugoso, ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE010,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSIII W0, a buena vista, de 15 mm de espesor, aplicado sobre un paramento horizontal acabado superficial fratasado, con colocación de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE010b,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSIII W0, a buena vista, de 15 mm de espesor, aplicado sobre un paramento vertical acabado superficial fratasado, con colocación de m","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE010c,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSIII W0, maestreado, de 15 mm de espesor, aplicado sobre un paramento vertical acabado superficial fratasado, con colocación de mall","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE012,"Formación de revestimiento continuo de mortero de cemento, tipo GP CSII W0, maestreado, de 15 mm de espesor, aplicado sobre un paramento vertical interior, acabado superficial rayado, para servir de b","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPE013,"Formación de revestimiento continuo de mortero de cemento con aditivo hidrófugo, tipo GP CSIII W0, con aditiva impermeabilizante exento de cloruros, a buena vista, de 15 mm de espesor, aplicado sobre ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG010,"Formación de revestimiento continuo interior de yeso, a buena vista, sobre paramento horizontal, hasta 3 m de altura, de 15 mm de espesor, formado por una primera capa de guarnecido con pasta de yeso ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG010b,"Formación de revestimiento continuo interior de yeso, a buena vista, sobre paramento horizontal, a más de 3 m de altura, de 15 mm de espesor, formado por una primera capa de guarnecido con pasta de ye","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG010c,"Formación de revestimiento continuo interior de yeso, a buena vista, sobre paramento vertical y horizontal de escaleras, de 15 mm de espesor, formado por una primera capa de guarnecido con pasta de ye","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG010e,"Formación de revestimiento continuo interior de yeso, a buena vista, sobre paramento vertical, de hasta 3 m de altura, de 15 mm de espesor, formado por una primera capa de guarnecido con pasta de yeso","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG010f,"Formación de revestimiento continuo interior de yeso, maestreado, sobre paramento vertical, de hasta 3 m de altura, de 15 mm de espesor, formado por una primera capa de guarnecido con pasta de yeso de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG010h,"Formación de revestimiento continuo interior de yeso, maestreado, sobre paramento vertical, de hasta 3 m de altura, de 15 mm de espesor, formado por una primera capa de guarnecido con pasta de yeso de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG011,"Formación de revestimiento continuo interior de yeso, sobre paramento vertical, de hasta 3 m de altura, de 3 mm de espesor, formado por una capa de enlucido con pasta de yeso de aplicación en capa fin","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPG011b,"Formación de revestimiento continuo interior de yeso, sobre paramento horizontal, hasta 3 m de altura, de 3 mm de espesor, formado por una capa de enlucido con pasta de yeso de aplicación en capa fina","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPR010,"Formación de revoco liso de espesor mínimo 10 mm, mediante la aplicación manual sobre un paramento previamente enfoscado (no incluido en este precio), de dos capas de mortero de cal aérea apagada; la ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPR040,"Formación de revoco a la tirolesa mediante la aplicación manual sobre el zócalo de un paramento exterior, acabado con cualquier superficie soporte (no incluida en este precio), de varias capas de mort","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RPS020,"Formación de estuco mate de cal en frío mediante la aplicación manual sobre un paramento vertical interior, previamente enyesado maestreado (no incluido en este precio), de tres capas de preparado de ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RQO010b,"Formación en fachadas de revestimiento continuo de 15 mm de espesor, impermeable al agua de lluvia, con mortero monocapa para la impermeabilización y decoración de fachadas, tipo OC CSIII W2, según UN","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RQO010c,"Formación en fachadas de revestimiento continuo de 15 mm de espesor, impermeable al agua de lluvia, con mortero monocapa para la impermeabilización y decoración de fachadas, tipo OC CSIII W2, según UN","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSA020,"Formación de capa fina de pasta niveladora de suelos CT - C20 - F6 según UNE-EN 13813, de 2 mm de espesor, aplicada manualmente, para la regularización y nivelación de la superficie soporte interior d","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSA021,"Formación de capa fina de mortero autonivelante de cemento, MasterTop 544 ""BASF"", CT - C40 - F6 - AR0,5, según UNE-EN 13813, de 5 mm de espesor, aplicada manualmente, para la regularización y nivelaci","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSB005,"Formación de base para pavimento de gravilla de machaqueo de 5 a 10 mm de diámetro, en capa de 5 cm de espesor. Incluso p/p de replanteo y marcado de los niveles de acabado y regularización de la supe","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSB010,"Formación de base para pavimento de mortero de cemento CEM II/B-P 32,5 N tipo M-10, de 5 cm de espesor, maestreada y fratasada. Incluso p/p de replanteo y marcado de los niveles de acabado, colocación","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSB015,"Formación de base para pavimento de hormigón ligero, de resistencia a compresión 2,0 MPa y 690 kg/m³ de densidad, confeccionado en obra con arcilla expandida, de granulometría comprendida entre 2 y 10","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSB016,"Formación de base para pavimento de microcemento, de mortero de cemento CEM II/B-P 32,5 N tipo M-10 con acabado de cemento cola y mallatex, de 4 cm de espesor, maestreada y fratasada. Incluso p/p de r","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSB020,"Formación de base para pavimento interior, con mortero de cemento autonivelante mortero autonivelante de cemento CT - C15 - F3 según UNE-EN 13813, de 40 mm de espesor, sobre suelo radiante como integr","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSC010,"Suministro y colocación de pavimento de baldosas de terrazo micrograno (menor o igual a 6 mm) para interior, clasificado de uso normal según UNE-EN 13748-1, de 40x40 cm, en posesión de certificados de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSC010e,"Suministro y colocación de pavimento de baldosas de terrazo grano medio (entre 6 y 27 mm) para interior, clasificado de uso intensivo según UNE-EN 13748-1, de 40x40 cm, en posesión de certificados de ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSC020,"Suministro y colocación de rodapié de terrazo micrograno (menor o igual a 6 mm), color Marfil, de 40x7 cm, con el canto rebajado y un grado de pulido de 220, recibido con adhesivo cementoso. Incluso r","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSC020b,"Suministro y colocación de rodapié de terrazo grano medio (entre 6 y 27 mm), color Marfil, de 40x7 cm, con el canto biselado y un grado de pulido de 220, recibido con adhesivo cementoso. Incluso rejun","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSC030,"Ejecución en obra de pulido mediante máquina pulidora y abrillantado mediante máquina de abrillantar con plato de lana de acero o esponja sintética, de pavimento interior de terrazo; el pulido constar","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSC030b,"Ejecución en obra de abrillantado mediante máquina de abrillantar con plato de lana de acero o esponja sintética, de pavimento interior de terrazo; el abrillantado se realizará mediante el método del ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG010g,"Suministro y ejecución de pavimento mediante el método de colocación en capa fina, de baldosas cerámicas de gres esmaltado, de 30x30 cm, 26,83 €/m², capacidad de absorción de agua E<3%, grupo BIb, seg","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG010h,"Suministro y ejecución de pavimento mediante el método de colocación en capa fina, de baldosas cerámicas de gres porcelánico,, de 41x41 cm, 42,35 €/m², capacidad de absorción de agua E<0,5%, grupo BIa","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG010j,"Suministro y ejecución de pavimento mediante el método de colocación en capa fina, de baldosín catalán, acabado mate o natural, de 14x28 cm, 38,55 €/m², capacidad de absorción de agua 6%<E<=10%, grupo","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG011,"Suministro y ejecución de pavimento mediante el método de colocación en capa gruesa, de baldosín catalán, acabado mate o natural, de 15x15 cm, 38,55 €/m², capacidad de absorción de agua 6%<E<=10%, gru","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG011b,"Suministro y ejecución de pavimento mediante el método de colocación en capa gruesa, de baldosas cerámicas de gres esmaltado, de 30x30 cm, 26,83 €/m², capacidad de absorción de agua E<3%, grupo BIb, s","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG012,"Suministro y ejecución de pavimento mediante el método de colocación en capa fina, mosaico de gres esmaltado, de 2,5x2,5 cm, 16,04 €/m², capacidad de absorción de agua E<3%, grupo BIb, según UNE-EN 14","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG020,"Suministro y colocación de rodapié cerámico de gres porcelánico, de 7 cm, 15,42 €/m, recibido con adhesivo cementoso C2 y rejuntado con mortero de juntas cementoso, CG1, para junta mínima (entre 1,5 y","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG020b,"Suministro y colocación de rodapié cerámico de gres esmaltado de 7 cm, 10,79 €/m, recibido con adhesivo cementoso y rejuntado con mortero de juntas cementoso, CG1, para junta mínima (entre 1,5 y 3 mm)","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG090,"Suministro y ejecución de pavimento mediante el método de colocación en capa gruesa, de baldosas extrusionadas de barro cocido de elaboración mecánica, hexagonales, de 20x20 cm, capacidad de absorción","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
