issue_type,code,description,current_value,suggested_fix,severity
similar_description,NEI030,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 16 mm de diámetro exterior y 11 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=4 contra código NEI030d: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 32 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 16 mm de diámetro exterior y 11 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=5 contra código NEI030c: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 25 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 16 mm de diámetro exterior y 11 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=5 contra código NEI030e: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 40 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030b,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 20 mm de diámetro exterior y 15 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=3 contra código NEI030d: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 32 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030b,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 20 mm de diámetro exterior y 15 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=3 contra código NEI030c: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 25 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030b,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 20 mm de diámetro exterior y 15 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=3 contra código NEI030e: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 40 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030c,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 25 mm de diámetro exterior y 19,5 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de ","Levenshtein=4 contra código NEI030e: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 40 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030d,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 32 mm de diámetro exterior y 25 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=5 contra código NEI030c: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 25 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,NEI030d,"Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 32 mm de diámetro exterior y 25 mm de diámetro interior. Incluye: Perforación de la pieza. Colocación de la","Levenshtein=5 contra código NEI030e: 'Sellado estanco de tubo para paso de instalaciones con tapón de elastómero termoplástico, de 40 mm de diámetro exterior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RAG018,Suministro y colocación de cantonera de PVC.,Levenshtein=5 contra código RAG018c: 'Suministro y colocación de cantonera de latón.',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RME030,"Formación de capa de esmalte al agua, color blanco, acabado brillante, sobre superficie de carpintería interior de madera, mediante aplicación de una mano de fondo con imprimación selladora, a base de","Levenshtein=2 contra código RME030b: 'Formación de capa de esmalte al agua, color blanco, acabado brillante, sobre superficie de carpintería exterior de mader'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RSM020,"Suministro y colocación de entarimado tradicional formado por tablas machihembradas de madera maciza de roble, de 70x22 mm, colocadas a rompejuntas sobre rastreles de madera de pino de 50x25 mm, fijad","Levenshtein=5 contra código RSM020b: 'Suministro y colocación de entarimado tradicional formado por tablas machihembradas de madera maciza de jatoba, de 70x22'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RSM050b,"Suministro y colocación de rodapié de aglomerado chapado de haya de 6x1,2 cm, clavado en paramento.","Levenshtein=5 contra código RSM050c: 'Suministro y colocación de rodapié de aglomerado chapado de roble de 6x1,2 cm, clavado en paramento.'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RSM050b,"Suministro y colocación de rodapié de aglomerado chapado de haya de 6x1,2 cm, clavado en paramento.","Levenshtein=5 contra código RSM050d: 'Suministro y colocación de rodapié de aglomerado chapado de castaño de 6x1,2 cm, clavado en paramento.'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RSM050e,"Suministro y colocación de rodapié de aglomerado chapado de cerezo de 6x1,2 cm, clavado en paramento.","Levenshtein=5 contra código RSM050d: 'Suministro y colocación de rodapié de aglomerado chapado de castaño de 6x1,2 cm, clavado en paramento.'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RSP010b,"Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado apomazado; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abier","Levenshtein=5 contra código RSP010: 'Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado abujardado; recibidas '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RSP010c,"Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado arenado; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto","Levenshtein=5 contra código RSP010b: 'Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado apomazado; recibidas c'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RTC021,"Suministro y montaje de trampilla de registro de acero, de 300x300 mm, formada por marco, puerta, cierre y brazo de seguridad, para falso techo continuo de placas de yeso laminado. Incluso accesorios ","Levenshtein=2 contra código RTC021b: 'Suministro y montaje de trampilla de registro de acero, de 600x600 mm, formada por marco, puerta, cierre y brazo de segu'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RVE010,"Suministro y colocación de espejo de luna incolora de 3 mm de espesor, con pintura de protección, color plata, por su cara posterior, fijado con masilla al paramento. Incluso canteado perimetral, y ma","Levenshtein=4 contra código RVE010g: 'Suministro y colocación de espejo de luna de color de 3 mm de espesor, con pintura de protección, color plata, por su ca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RVE010c,"Suministro y colocación de espejo de luna incolora de 3 mm de espesor, con pintura de protección, color plata, por su cara posterior, fijado con masilla al paramento. Incluso canteado perimetral, bise","Levenshtein=1 contra código RVE010d: 'Suministro y colocación de espejo de luna incolora de 5 mm de espesor, con pintura de protección, color plata, por su ca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RVE010c,"Suministro y colocación de espejo de luna incolora de 3 mm de espesor, con pintura de protección, color plata, por su cara posterior, fijado con masilla al paramento. Incluso canteado perimetral, bise","Levenshtein=5 contra código RVE010i: 'Suministro y colocación de espejo de luna de color de 5 mm de espesor, con pintura de protección, color plata, por su ca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,RVE010d,"Suministro y colocación de espejo de luna incolora de 5 mm de espesor, con pintura de protección, color plata, por su cara posterior, fijado con masilla al paramento. Incluso canteado perimetral, bise","Levenshtein=4 contra código RVE010i: 'Suministro y colocación de espejo de luna de color de 5 mm de espesor, con pintura de protección, color plata, por su ca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020,"Suministro e instalación de lavabo de porcelana sanitaria con pedestal,color blanco, de 520x410 mm, con grifería monomando, acabado cromado, con aireador y desagüe, acabado con sifón botella. Incluso ","Levenshtein=3 contra código SAC020c: 'Suministro e instalación de lavabo de porcelana sanitaria con pedestal, color blanco, de 650x510 mm, con grifería monoma'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020j,"Suministro e instalación de bañera de acero color blanco, de 140x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de evacuación","Levenshtein=1 contra código SAC020k: 'Suministro e instalación de bañera de acero color blanco, de 150x70 cm, sin asas, con grifería monomando, acabado cromad'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020j,"Suministro e instalación de bañera de acero color blanco, de 140x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de evacuación","Levenshtein=1 contra código SAC020l: 'Suministro e instalación de bañera de acero color blanco, de 160x70 cm, sin asas, con grifería monomando, acabado cromad'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020k,"Suministro e instalación de bañera de acero color blanco, de 150x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de evacuación","Levenshtein=1 contra código SAC020l: 'Suministro e instalación de bañera de acero color blanco, de 160x70 cm, sin asas, con grifería monomando, acabado cromad'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020m,"Suministro e instalación de bañera de hierro fundido color blanco, de 140x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de e","Levenshtein=1 contra código SAC020n: 'Suministro e instalación de bañera de hierro fundido color blanco, de 150x70 cm, sin asas, con grifería monomando, acaba'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020m,"Suministro e instalación de bañera de hierro fundido color blanco, de 140x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de e","Levenshtein=1 contra código SAC020o: 'Suministro e instalación de bañera de hierro fundido color blanco, de 160x70 cm, sin asas, con grifería monomando, acaba'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020n,"Suministro e instalación de bañera de hierro fundido color blanco, de 150x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de e","Levenshtein=1 contra código SAC020o: 'Suministro e instalación de bañera de hierro fundido color blanco, de 160x70 cm, sin asas, con grifería monomando, acaba'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020q,"Suministro e instalación de plato de ducha de porcelana sanitaria color blanco, 80x80x10 cm, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de","Levenshtein=2 contra código SAC020r: 'Suministro e instalación de plato de ducha de porcelana sanitaria color blanco, 90x90x10 cm, con grifería monomando, aca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SCF010,"Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 1 cubeta, de 450x490 mm, con válvula de desagüe, equipado con grifo mezclador monomando mural para fregadero,","Levenshtein=5 contra código SCF010c: 'Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 2 cubetas, de 800x490 mm, con'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SCF010b,"Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 1 cubeta y 1 escurridor, de 800x490 mm, con válvula de desagüe, equipado con grifo mezclador monomando mural ","Levenshtein=5 contra código SCF010d: 'Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 2 cubetas y 1 escurridor, de '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SGD020,"Suministro y colocación de grifería monomando formada por grifo mezclador monomando mural para ducha, de latón, acabado cromado, con cartucho cerámico, aireador, inversor, equipo de ducha formado por ","Levenshtein=5 contra código SGB020: 'Suministro y colocación de grifería monomando formada por grifo mezclador monomando mural para baño/ducha, de latón, aca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010g,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 50x50x50 ","Levenshtein=2 contra código UAA010h: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010g,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 50x50x50 ","Levenshtein=2 contra código UAA010i: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010h,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 60x60x50 ","Levenshtein=2 contra código UAA010i: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010j,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 60x60x80 ","Levenshtein=3 contra código UAA010l: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 110 mm de diámetro exterior y","Levenshtein=2 contra código UAC010d: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 110 mm de diámetro exterior y","Levenshtein=1 contra código UAC010f: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 110 mm de diámetro exterior y","Levenshtein=2 contra código UAC010j: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010d,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 125 mm de diámetro exterior y","Levenshtein=2 contra código UAC010f: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010d,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 125 mm de diámetro exterior y","Levenshtein=3 contra código UAC010j: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010f,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 160 mm de diámetro exterior y","Levenshtein=2 contra código UAC010j: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAI020,"Suministro y montaje de imbornal prefabricado de hormigón fck=25 MPa, de 50x30x60 cm de medidas interiores, para recogida de aguas pluviales, colocado sobre solera de hormigón en masa HM-20/P/20/I de ","Levenshtein=3 contra código UAI020b: 'Suministro y montaje de imbornal prefabricado de hormigón fck=25 MPa, de 60x30x75 cm de medidas interiores, para recogid'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAP010,"Formación de pozo de registro de fábrica de ladrillo cerámico hueco de 1 pie de espesor, de 1,00 m de diámetro interior y de 1,6 m de altura útil interior, formado por: solera de 25 cm de espesor de h","Levenshtein=2 contra código UAP010c: 'Formación de pozo de registro de fábrica de ladrillo cerámico hueco de 1 pie de espesor, de 0,80 m de diámetro interior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UJP010bb,"Suministro, apertura de hoyo de 110x110x70 cm por medios mecánicos y plantación de Olivo (Olea europaea), de 60 a 80 cm de diámetro, suministrado con cepellón. Incluso aportación de tierra vegetal sel","Levenshtein=5 contra código UJP010bc: 'Suministro, apertura de hoyo de 120x120x70 cm por medios mecánicos y plantación de Olivo (Olea europaea), de 80 a 100 cm'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UNM020,"Muro de contención de tierras de superficie plana, sin talón, de hormigón armado, de hasta 3 m de altura, realizado con hormigón HA-25/B/20/XC2 fabricado en central, y vertido con cubilote, y acero UN","Levenshtein=2 contra código UNM020b: 'Muro de contención de tierras de superficie plana, sin talón, de hormigón armado, de hasta 3 m de altura, realizado con '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UPD020b,"Suministro e instalación de electrobomba autoaspirante de polipropileno reforzado con fibra de vidrio, con una potencia de 0,61 kW, 3000 r.p.m., cierre mecánico de acero inoxidable AISI 316, motor así","Levenshtein=3 contra código UPD020c: 'Suministro e instalación de electrobomba autoaspirante de polipropileno reforzado con fibra de vidrio, con una potencia '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UPD030b,"Suministro e instalación de filtro de fibra de vidrio reforzada con resina de poliéster, de 600 mm de diámetro, con dos salidas de 2"", caudal de 15 m³/h y presión máxima de trabajo de 2,5 bar. Incluso","Levenshtein=4 contra código UPD030c: 'Suministro e instalación de filtro de fibra de vidrio reforzada con resina de poliéster, de 750 mm de diámetro, con dos '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UPG010A,"Suministro de hormigón HA-30/F/12/XD2, proyectado por vía húmeda para formación de vaso de piscina, de 15 cm de espesor, con doble malla electrosoldada ME 20x20 Ø 5-5 B 500 T 6x2,20 UNE-EN 10080, y ar","Levenshtein=2 contra código UPG010bA: 'Suministro de hormigón HA-30/F/12/XD2, proyectado por vía húmeda para formación de vaso de piscina, de 20 cm de espesor,'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,USE020,"Suministro e instalación de estación depuradora de aguas grises domésticas de baja contaminación, con capacidad para 12 usuarios (H.E.), compuesta de filtro de polietileno para gruesos, dos bombas de ","Levenshtein=3 contra código USE020b: 'Suministro e instalación de estación depuradora de aguas grises domésticas de baja contaminación, con capacidad para 6 u'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UVT010,"Formación de vallado mediante malla de simple torsión, de 12 mm de paso de malla y 1,1 mm de diámetro, acabado galvanizado y postes de acero galvanizado de 48 mm de diámetro y 1 m de altura. Incluso p","Levenshtein=1 contra código UVT010c: 'Formación de vallado mediante malla de simple torsión, de 12 mm de paso de malla y 1,1 mm de diámetro, acabado galvaniza'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UVT010,"Formación de vallado mediante malla de simple torsión, de 12 mm de paso de malla y 1,1 mm de diámetro, acabado galvanizado y postes de acero galvanizado de 48 mm de diámetro y 1 m de altura. Incluso p","Levenshtein=2 contra código UVT010b: 'Formación de vallado mediante malla de simple torsión, de 12 mm de paso de malla y 1,1 mm de diámetro, acabado galvaniza'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UVT010c,"Formación de vallado mediante malla de simple torsión, de 12 mm de paso de malla y 1,1 mm de diámetro, acabado galvanizado y postes de acero galvanizado de 48 mm de diámetro y 2 m de altura. Incluso p","Levenshtein=3 contra código UVT010b: 'Formación de vallado mediante malla de simple torsión, de 12 mm de paso de malla y 1,1 mm de diámetro, acabado galvaniza'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UVT010d,"Formación de vallado mediante malla de simple torsión, de 40 mm de paso de malla y 2/3 mm de diámetro, acabado galvanizado y plastificado en color verde RAL 6015 y postes de acero pintado de 48 mm de ","Levenshtein=1 contra código UVT010e: 'Formación de vallado mediante malla de simple torsión, de 40 mm de paso de malla y 2/3 mm de diámetro, acabado galvaniza'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UXC010b,"Pavimento continuo de hormigón impreso, con juntas, de 10 cm de espesor, realizado con hormigón HA-25/B/20/XC2 fabricado en central, y vertido desde camión, extendido y vibrado manual, y malla electro","Levenshtein=1 contra código UXC010c: 'Pavimento continuo de hormigón impreso, con juntas, de 15 cm de espesor, realizado con hormigón HA-25/B/20/XC2 fabricado'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XBH010g,"Ensayos a realizar en laboratorio inscrito en el registro del CTE, sobre una muestra de baldosa, tomada en obra, para la determinación de las siguientes características: resistencia al deslizamiento e","Levenshtein=5 contra código XBH010f: 'Ensayos a realizar en laboratorio inscrito en el registro del CTE, sobre una muestra de baldosa, tomada en obra, para la'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XEI090,"Ensayo a realizar en laboratorio inscrito en el registro del CTE, para determinar la resistencia a compresión de un hormigón endurecido, mediante la extracción de probeta testigo de 75 mm de diámetro ","Levenshtein=5 contra código XEI090b: 'Ensayo a realizar en laboratorio inscrito en el registro del CTE, para determinar la resistencia a compresión de un horm'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010a,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 100 y 150 m² de superficie útil, durante la ejecución de la obra, una vez cerrada la envolvente, m","Levenshtein=3 contra código XFB010b: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 150 y 200 m² de su'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010a,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 100 y 150 m² de superficie útil, durante la ejecución de la obra, una vez cerrada la envolvente, m","Levenshtein=2 contra código XFB010c: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 200 y 250 m² de su'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010b,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 150 y 200 m² de superficie útil, durante la ejecución de la obra, una vez cerrada la envolvente, m","Levenshtein=3 contra código XFB010c: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 200 y 250 m² de su'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010f,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 100 y 150 m² de superficie útil, durante la ejecución de la obra, una vez cerrada la","Levenshtein=3 contra código XFB010g: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 150 '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010f,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 100 y 150 m² de superficie útil, durante la ejecución de la obra, una vez cerrada la","Levenshtein=2 contra código XFB010h: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 200 '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010g,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 150 y 200 m² de superficie útil, durante la ejecución de la obra, una vez cerrada la","Levenshtein=3 contra código XFB010h: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 200 '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010k,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 100 y 150 m² de superficie útil, una vez finalizada la obra, método A según UNE-EN 13829. Incluso ","Levenshtein=3 contra código XFB010l: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 150 y 200 m² de su'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010k,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 100 y 150 m² de superficie útil, una vez finalizada la obra, método A según UNE-EN 13829. Incluso ","Levenshtein=2 contra código XFB010m: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 200 y 250 m² de su'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010l,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 150 y 200 m² de superficie útil, una vez finalizada la obra, método A según UNE-EN 13829. Incluso ","Levenshtein=3 contra código XFB010m: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda unifamiliar de entre 200 y 250 m² de su'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010p,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 100 y 150 m² de superficie útil, una vez finalizada la obra, método A según UNE-EN 1","Levenshtein=3 contra código XFB010q: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 150 '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XFB010p,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 100 y 150 m² de superficie útil, una vez finalizada la obra, método A según UNE-EN 1","Levenshtein=2 contra código XFB010r: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 200 '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
